Date,Open,High,Low,Close,Adj Close,Volume,CryptoName 
6/3/2018,"6,545,531,738","6,650,849,121","6,529,193,848","6,617,735,352","6,617,735,352",4158889189,ETH
6/4/2018,"6,619,689,453","6,639,681,152","6,391,892,578","6,423,722,168","6,423,722,168",4268396239,ETH
6/5/2018,"6,412,121,582","6,523,197,266","6,330,337,891","6,510,114,258","6,510,114,258",4231400116,ETH
6/6/2018,"6,503,471,191","6,523,766,602","6,378,175,293","6,497,987,793","6,497,987,793",3983580813,ETH
6/7/2018,"6,495,305,176","6,563,179,199","6,492,548,828","6,511,950,195","6,511,950,195",3804427051,ETH
6/8/2018,"6,517,801,758","6,521,679,199","6,433,228,516","6,480,469,238","6,480,469,238",3593047683,ETH
6/9/2018,"6,486,928,223","6,530,324,707","6,401,479,004","6,401,479,004","6,401,479,004",3268077593,BTC
6/10/2018,"6,373,916,016","6,373,916,016","5,698,208,008","5,759,161,621","5,759,161,621",4926453311,BTC
6/11/2018,"5,770,423,340","5,868,518,066","5,679,733,887","5,867,742,676","5,867,742,676",4031322538,BTC
6/12/2018,"5,866,808,105","5,875,114,746","5,566,306,641","5,603,438,965","5,603,438,965",3962186117,ETH
6/13/2018,"5,615,799,805","5,646,849,609","5,334,037,598","5,380,359,375","5,380,359,375",4280926921,ETH
6/14/2018,"5,374,300,781","5,796,007,813","5,370,461,914","5,773,525,391","5,773,525,391",4444481937,ETH
6/15/2018,"5,772,426,758","5,778,980,957","5,543,094,727","5,562,660,645","5,562,660,645",3407762516,BTC
6/16/2018,"5,561,687,012","5,679,753,906","5,515,887,207","5,643,284,180","5,643,284,180",2751934274,BTC
6/17/2018,"5,639,294,922","5,676,841,309","5,607,169,434","5,607,169,434","5,607,169,434",2677957008,ETH
6/18/2018,"5,616,486,816","5,841,781,738","5,549,828,125","5,791,400,879","5,791,400,879",3473385502,ETH
6/19/2018,"5,797,910,645","5,900,285,156","5,764,536,133","5,842,703,125","5,842,703,125",3501363500,BTC
6/20/2018,"5,843,410,645","5,887,252,930","5,709,740,723","5,853,459,473","5,853,459,473",3358935821,ETH
6/21/2018,"5,856,517,090","5,889,269,531","5,795,934,570","5,800,000,000","5,800,000,000",3041566822,ETH
6/22/2018,"5,807,015,137","5,811,438,477","5,153,667,969","5,219,811,035","5,219,811,035",4358481380,BTC
6/23/2018,"5,225,311,035","5,340,900,879","5,209,618,164","5,287,413,086","5,287,413,086",2944109824,BTC
6/24/2018,"5,288,957,520","5,340,008,301","4,999,064,941","5,294,819,336","5,294,819,336",3917068318,ETH
6/25/2018,"5,293,738,770","5,409,858,398","5,237,210,449","5,341,636,230","5,341,636,230",4701949090,ETH
6/26/2018,"5,345,371,094","5,369,321,289","5,231,516,113","5,231,516,113","5,231,516,113",2815727912,ETH
6/27/2018,"5,223,557,617","5,347,408,691","5,221,575,195","5,325,315,430","5,325,315,430",2850908064,ETH
6/28/2018,"5,321,882,324","5,338,648,926","5,078,296,387","5,105,457,031","5,105,457,031",2999048745,BTC
6/29/2018,"5,100,864,746","5,359,633,789","5,010,947,754","5,322,519,531","5,322,519,531",3394872906,BTC
6/30/2018,"5,319,027,832","5,534,117,676","5,319,027,832","5,481,468,750","5,481,468,750",3889292326,ETH
7/1/2018,"5,488,042,480","5,506,163,086","5,383,283,203","5,468,248,047","5,468,248,047",4100239630,BTC
7/2/2018,"5,463,589,355","5,765,924,805","5,416,337,402","5,682,285,156","5,682,285,156",3777431313,BTC
7/3/2018,"5,667,233,887","5,736,838,867","5,531,226,074","5,600,471,680","5,600,471,680",4007470418,ETH
7/4/2018,"5,618,723,633","5,817,300,781","5,528,807,617","5,659,246,582","5,659,246,582",3582681352,ETH
7/5/2018,"5,661,099,609","5,772,784,668","5,604,528,809","5,678,847,168","5,678,847,168",4276144207,ETH
7/6/2018,"5,678,461,914","5,705,355,469","5,578,509,277","5,681,992,188","5,681,992,188",3673018251,ETH
7/7/2018,"5,677,914,063","5,844,180,664","5,601,737,305","5,838,169,434","5,838,169,434",3372567104,BTC
7/8/2018,"5,838,910,156","5,862,843,750","5,744,917,480","5,764,513,672","5,764,513,672",2881635646,BTC
7/9/2018,"5,765,535,156","5,822,135,254","5,721,381,836","5,734,730,957","5,734,730,957",3162750868,BTC
7/10/2018,"5,732,570,801","5,754,881,348","5,390,806,152","5,397,757,324","5,397,757,324",3455640897,ETH
7/11/2018,"5,398,456,543","5,499,112,793","5,396,360,352","5,477,736,816","5,477,736,816",3122203104,BTC
7/12/2018,"5,479,509,766","5,479,314,941","5,261,893,066","5,341,116,699","5,341,116,699",3232867529,BTC
7/13/2018,"5,346,449,707","5,403,330,566","5,300,667,969","5,338,510,742","5,338,510,742",3256653884,BTC
7/14/2018,"5,346,598,145","5,389,978,516","5,316,405,762","5,371,091,309","5,371,091,309",2502071045,ETH
7/15/2018,"5,368,164,551","5,480,068,359","5,354,308,594","5,445,830,078","5,445,830,078",2813375551,BTC
7/16/2018,"5,443,577,637","5,758,733,887","5,443,111,328","5,758,733,887","5,758,733,887",4036730107,ETH
7/17/2018,"5,756,940,430","6,338,258,301","5,696,897,461","6,283,075,684","6,283,075,684",5116675427,BTC
7/18/2018,"6,278,166,504","6,471,135,742","6,253,625,000","6,330,653,320","6,330,653,320",5242128469,ETH
7/19/2018,"6,337,026,855","6,436,880,371","6,265,424,316","6,407,122,070","6,407,122,070",4386159108,ETH
7/20/2018,"6,407,585,449","6,487,843,750","6,249,581,543","6,275,925,781","6,275,925,781",4213065274,ETH
7/21/2018,"6,274,722,656","6,347,192,383","6,197,653,320","6,331,532,715","6,331,532,715",3180244001,BTC
7/22/2018,"6,330,260,742","6,428,955,566","6,298,575,195","6,319,524,902","6,319,524,902",3148019504,ETH
7/23/2018,"6,316,304,688","6,646,284,180","6,313,139,160","6,595,201,660","6,595,201,660",4389736572,BTC
7/24/2018,"6,599,820,313","7,210,707,520","6,590,403,809","7,210,707,520","7,210,707,520",6229298858,BTC
7/25/2018,"7,172,524,414","7,204,374,023","6,925,032,227","6,970,597,168","6,970,597,168",4980318705,BTC
7/26/2018,"6,966,729,004","7,079,701,172","6,769,814,453","6,828,907,715","6,828,907,715",4207394297,BTC
7/27/2018,"6,827,894,043","7,087,545,410","6,731,140,625","7,004,984,375","7,004,984,375",4457686973,BTC
7/28/2018,"7,008,458,984","7,054,606,934","6,958,450,684","7,028,269,043","7,028,269,043",3422057378,ETH
7/29/2018,"7,039,997,070","7,096,997,070","6,984,540,527","7,049,026,367","7,049,026,367",3522763544,BTC
7/30/2018,"7,051,702,637","7,066,065,918","6,760,160,645","6,989,473,633","6,989,473,633",4743164730,BTC
7/31/2018,"6,990,088,867","6,987,982,422","6,585,890,137","6,657,345,703","6,657,345,703",4524283392,BTC
8/1/2018,"6,647,591,309","6,647,022,461","6,435,940,430","6,538,252,441","6,538,252,441",4113891271,BTC
8/2/2018,"6,546,209,961","6,615,292,969","6,472,890,137","6,531,851,563","6,531,851,563",3637557186,ETH
8/3/2018,"6,527,526,855","6,529,217,773","6,324,344,238","6,427,241,211","6,427,241,211",4000302585,ETH
8/4/2018,"6,430,941,406","6,481,792,969","6,037,926,758","6,080,098,633","6,080,098,633",3690144376,ETH
8/5/2018,"6,078,568,359","6,139,484,863","6,000,432,129","6,114,602,051","6,114,602,051",3182621107,ETH
8/6/2018,"6,109,809,570","6,198,365,234","5,963,253,906","6,014,708,496","6,014,708,496",3396694930,BTC
8/7/2018,"6,020,349,609","6,166,675,293","5,815,442,871","5,821,153,320","5,821,153,320",4036548573,BTC
8/8/2018,"5,815,748,535","5,813,744,141","5,360,038,086","5,432,755,859","5,432,755,859",4363254932,ETH
8/9/2018,"5,432,549,316","5,752,500,488","5,394,104,492","5,699,609,375","5,699,609,375",3702742103,BTC
8/10/2018,"5,702,377,441","5,714,139,648","5,367,677,246","5,420,429,688","5,420,429,688",3969044698,ETH
8/11/2018,"5,421,375,977","5,657,966,797","5,354,101,563","5,517,729,980","5,517,729,980",3547633655,ETH
8/12/2018,"5,507,143,066","5,638,999,023","5,466,695,801","5,549,626,953","5,549,626,953",4972570877,ETH
8/13/2018,"5,566,014,160","5,740,800,781","5,463,554,199","5,524,668,945","5,524,668,945",3582752873,BTC
8/14/2018,"5,515,975,098","5,518,641,602","5,234,090,332","5,464,225,098","5,464,225,098",4672748105,BTC
8/15/2018,"5,483,359,863","5,809,956,055","5,484,326,660","5,562,578,125","5,562,578,125",4316594657,BTC
8/16/2018,"5,549,978,027","5,696,999,023","5,535,241,211","5,571,442,383","5,571,442,383",3806877748,BTC
8/17/2018,"5,576,877,930","5,755,442,871","5,564,326,660","5,753,807,617","5,753,807,617",4365646586,BTC
8/18/2018,"5,756,255,859","5,785,914,063","5,555,416,504","5,616,647,949","5,616,647,949",3483885634,ETH
8/19/2018,"5,615,607,422","5,718,016,602","5,562,253,906","5,688,615,723","5,688,615,723",2895138585,ETH
8/20/2018,"5,683,754,395","5,718,089,355","5,482,658,691","5,489,974,609","5,489,974,609",3189539640,BTC
8/21/2018,"5,483,482,910","5,619,215,332","5,479,112,793","5,606,809,082","5,606,809,082",2918154325,BTC
8/22/2018,"5,604,640,137","5,889,235,352","5,441,626,465","5,504,756,348","5,504,756,348",4029791091,ETH
8/23/2018,"5,500,121,094","5,674,878,418","5,501,070,801","5,662,807,617","5,662,807,617",2968960139,ETH
8/24/2018,"5,677,227,051","5,782,600,586","5,627,502,441","5,782,600,586","5,782,600,586",3526219775,BTC
8/25/2018,"5,782,591,797","5,842,552,246","5,766,250,977","5,819,800,293","5,819,800,293",2850529214,BTC
8/26/2018,"5,812,442,871","5,829,748,047","5,697,229,004","5,759,776,855","5,759,776,855",2829969944,BTC
8/27/2018,"5,762,816,895","5,893,374,512","5,756,074,707","5,893,374,512","5,893,374,512",3440335559,BTC
8/28/2018,"5,898,887,207","6,080,184,570","5,896,453,125","6,068,827,637","6,068,827,637",3985239032,ETH
8/29/2018,"6,064,918,945","6,093,284,180","5,961,022,949","6,019,098,145","6,019,098,145",3541065938,ETH
8/30/2018,"6,016,193,848","6,043,484,375","5,856,130,371","5,983,220,215","5,983,220,215",3826845580,BTC
8/31/2018,"5,979,567,871","6,082,194,336","5,950,778,320","6,067,402,344","6,067,402,344",3875894474,BTC
9/1/2018,"6,073,635,742","6,243,891,602","6,067,807,617","6,201,612,305","6,201,612,305",3548624881,BTC
9/2/2018,"6,198,448,242","6,299,085,938","6,148,943,848","6,271,749,023","6,271,749,023",3733649534,ETH
9/3/2018,"6,277,190,430","6,300,421,875","6,210,709,961","6,252,204,590","6,252,204,590",3520289356,ETH
9/4/2018,"6,254,736,328","6,381,291,992","6,251,994,629","6,354,475,586","6,354,475,586",3688942598,ETH
9/5/2018,"6,354,302,734","6,370,983,887","5,839,276,367","5,839,276,367","5,839,276,367",4986211639,ETH
9/6/2018,"5,806,876,953","5,801,391,113","5,500,446,777","5,619,390,625","5,619,390,625",4753825630,BTC
9/7/2018,"5,619,175,293","5,642,842,285","5,499,845,215","5,598,709,961","5,598,709,961",3692043979,ETH
9/8/2018,"5,592,736,328","5,656,869,629","5,365,353,516","5,389,992,188","5,389,992,188",3320110813,BTC
9/9/2018,"5,387,741,211","5,580,694,336","5,368,556,641","5,451,042,480","5,451,042,480",3176650229,ETH
9/10/2018,"5,451,656,738","5,519,463,379","5,444,977,051","5,460,403,809","5,460,403,809",3204020014,BTC
9/11/2018,"5,462,284,180","5,517,737,305","5,403,720,215","5,452,600,586","5,452,600,586",3320891918,BTC
9/12/2018,"5,448,986,328","5,472,884,277","5,408,866,211","5,464,854,004","5,464,854,004",3496713413,ETH
9/13/2018,"5,466,953,613","5,594,427,246","5,463,193,359","5,575,592,285","5,575,592,285",3602455300,BTC
9/14/2018,"5,573,966,797","5,632,877,930","5,519,980,957","5,600,885,742","5,600,885,742",3505521156,BTC
9/15/2018,"5,598,039,063","5,643,034,180","5,584,408,203","5,627,106,934","5,627,106,934",2765995872,ETH
9/16/2018,"5,621,500,000","5,628,078,613","5,555,641,602","5,607,141,113","5,607,141,113",2816596404,BTC
9/17/2018,"5,604,456,543","5,623,568,359","5,356,089,844","5,383,270,508","5,383,270,508",3351714090,BTC
9/18/2018,"5,383,021,973","5,458,430,176","5,361,264,648","5,456,281,738","5,456,281,738",3579763638,ETH
9/19/2018,"5,456,752,441","5,523,306,152","5,319,002,930","5,481,957,031","5,481,957,031",3796555860,ETH
9/20/2018,"5,482,222,656","5,544,712,891","5,430,558,105","5,536,327,637","5,536,327,637",3692297556,BTC
9/21/2018,"5,531,402,344","5,781,505,859","5,514,208,008","5,728,074,707","5,728,074,707",5555414821,ETH
9/22/2018,"5,728,159,668","5,795,783,203","5,627,588,379","5,717,043,945","5,717,043,945",3835465727,BTC
9/23/2018,"5,711,379,395","5,748,893,066","5,685,896,484","5,712,162,109","5,712,162,109",3572958259,ETH
9/24/2018,"5,707,174,316","5,719,046,875","5,600,082,520","5,611,994,629","5,611,994,629",3554447900,ETH
9/25/2018,"5,618,997,559","5,618,528,809","5,423,770,508","5,479,009,766","5,479,009,766",4016893838,ETH
9/26/2018,"5,484,381,348","5,604,049,805","5,436,914,551","5,527,284,180","5,527,284,180",3776169001,BTC
9/27/2018,"5,527,530,762","5,766,653,809","5,520,853,516","5,738,586,426","5,738,586,426",3959497896,BTC
9/28/2018,"5,740,305,664","5,836,251,953","5,683,159,180","5,721,924,805","5,721,924,805",4318427031,BTC
9/29/2018,"5,721,037,598","5,721,037,598","5,607,833,008","5,685,607,910","5,685,607,910",3758009754,ETH
9/30/2018,"5,687,976,074","5,724,513,672","5,657,960,938","5,708,814,453","5,708,814,453",3448504607,ETH
10/1/2018,"5,703,894,531","5,739,143,066","5,647,730,469","5,691,256,836","5,691,256,836",3455517677,ETH
10/2/2018,"5,694,383,301","5,713,152,344","5,662,553,711","5,674,999,512","5,674,999,512",3444471473,BTC
10/3/2018,"5,673,060,547","5,691,357,422","5,577,747,070","5,666,682,129","5,666,682,129",3387596218,BTC
10/4/2018,"5,662,603,516","5,733,000,000","5,662,583,984","5,711,329,102","5,711,329,102",3333351985,ETH
10/5/2018,"5,709,123,535","5,745,990,234","5,699,044,922","5,745,001,465","5,745,001,465",3185026293,BTC
10/6/2018,"5,744,975,586","5,750,258,301","5,706,241,699","5,715,358,887","5,715,358,887",2827824488,BTC
10/7/2018,"5,717,415,039","5,765,039,551","5,688,068,359","5,730,562,012","5,730,562,012",2869754836,BTC
10/8/2018,"5,728,166,504","5,807,108,398","5,725,994,629","5,788,325,195","5,788,325,195",3462659600,BTC
10/9/2018,"5,789,064,453","5,793,401,367","5,754,208,496","5,772,573,730","5,772,573,730",3111788285,BTC
10/10/2018,"5,770,531,250","5,771,002,930","5,681,205,566","5,710,787,109","5,710,787,109",3284543913,BTC
10/11/2018,"5,711,836,426","5,712,000,977","5,386,949,219","5,397,446,289","5,397,446,289",4470356475,BTC
10/12/2018,"5,382,788,574","5,454,762,207","5,380,277,832","5,425,629,395","5,425,629,395",3271592547,ETH
10/13/2018,"5,428,655,762","5,454,968,750","5,412,857,910","5,435,495,605","5,435,495,605",2649466819,ETH
10/14/2018,"5,437,657,227","5,511,653,809","5,430,445,801","5,445,265,137","5,445,265,137",2670572684,ETH
10/15/2018,"5,446,745,605","6,023,188,477","5,416,737,305","5,694,496,094","5,694,496,094",6362854095,ETH
10/16/2018,"5,698,700,195","5,764,974,121","5,671,630,859","5,699,349,121","5,699,349,121",3520818684,ETH
10/17/2018,"5,694,519,043","5,711,254,883","5,649,182,129","5,691,618,652","5,691,618,652",3555653960,ETH
10/18/2018,"5,689,792,480","5,712,393,555","5,631,504,395","5,654,044,922","5,654,044,922",3425647284,BTC
10/19/2018,"5,655,231,934","5,668,028,320","5,613,974,609","5,608,355,469","5,608,355,469",3104454988,ETH
10/20/2018,"5,604,460,449","5,636,382,324","5,594,120,605","5,628,982,910","5,628,982,910",2931192523,ETH
10/21/2018,"5,629,763,672","5,686,119,141","5,617,541,504","5,632,015,137","5,632,015,137",2826811302,ETH
10/22/2018,"5,635,229,492","5,703,262,207","5,632,823,242","5,653,897,461","5,653,897,461",3201088479,ETH
10/23/2018,"5,640,998,535","5,670,599,121","5,621,288,086","5,644,216,309","5,644,216,309",3238974043,ETH
10/24/2018,"5,647,395,508","5,688,420,898","5,637,851,074","5,700,392,090","5,700,392,090",3005302035,BTC
10/25/2018,"5,690,928,711","5,718,764,648","5,651,272,949","5,692,963,379","5,692,963,379",2839805286,ETH
10/26/2018,"5,686,793,945","5,711,970,703","5,669,239,258","5,673,823,242","5,673,823,242",2897091615,BTC
10/27/2018,"5,679,160,156","5,702,443,359","5,655,228,516","5,678,756,836","5,678,756,836",2973504975,BTC
10/28/2018,"5,680,754,883","5,702,128,906","5,643,952,148","5,690,886,230","5,690,886,230",3022665008,BTC
10/29/2018,"5,695,965,820","5,707,162,598","5,545,824,707","5,566,755,371","5,566,755,371",3691968685,ETH
10/30/2018,"5,571,170,898","5,594,539,551","5,543,155,273","5,583,557,617","5,583,557,617",3332979152,ETH
10/31/2018,"5,585,955,078","5,597,978,027","5,569,068,848","5,583,194,336","5,583,194,336",3704012541,ETH
11/1/2018,"5,584,010,254","5,769,176,270","5,571,660,645","5,592,873,047","5,592,873,047",3323042331,ETH
11/2/2018,"5,593,579,102","5,617,722,656","5,558,293,457","5,610,328,125","5,610,328,125",3719062834,BTC
11/3/2018,"5,609,273,926","5,620,541,504","5,569,869,141","5,586,458,496","5,586,458,496",3213017648,BTC
11/4/2018,"5,590,155,762","5,604,489,746","5,530,062,988","5,593,523,926","5,593,523,926",3851188945,BTC
11/5/2018,"5,582,994,629","5,690,457,031","5,583,834,961","5,626,594,238","5,626,594,238",3659057732,ETH
11/6/2018,"5,638,567,871","5,660,227,539","5,618,238,770","5,651,393,555","5,651,393,555",4111087388,ETH
11/7/2018,"5,655,732,910","5,710,083,008","5,655,566,895","5,710,907,715","5,710,907,715",4321359168,ETH
11/8/2018,"5,704,325,195","5,718,562,988","5,664,927,734","5,676,859,863","5,676,859,863",4103683993,BTC
11/9/2018,"5,667,555,176","5,682,311,035","5,621,541,992","5,632,302,246","5,632,302,246",3834021298,BTC
11/10/2018,"5,632,751,953","5,678,324,707","5,632,028,809","5,653,572,754","5,653,572,754",3268462772,ETH
11/11/2018,"5,657,462,891","5,665,948,730","5,601,040,527","5,661,895,020","5,661,895,020",3478646911,BTC
11/12/2018,"5,662,039,551","5,679,335,449","5,668,666,992","5,675,686,523","5,675,686,523",3826779310,ETH
11/13/2018,"5,678,321,289","5,671,408,691","5,608,106,445","5,621,903,809","5,621,903,809",3981440268,BTC
11/14/2018,"5,614,610,352","5,651,367,188","4,891,944,336","5,072,282,715","5,072,282,715",6540122837,ETH
11/15/2018,"5,070,337,891","5,103,982,422","4,742,370,117","4,987,667,969","4,987,667,969",6209949223,ETH
11/16/2018,"4,985,274,902","4,993,836,426","4,814,954,590","4,882,035,156","4,882,035,156",4622651782,ETH
11/17/2018,"4,884,688,477","4,884,688,477","4,833,009,766","4,864,482,422","4,864,482,422",3768698770,ETH
11/18/2018,"4,869,220,215","4,950,385,742","4,869,220,215","4,927,896,973","4,927,896,973",3645119265,BTC
11/19/2018,"4,925,349,121","4,925,349,121","4,228,887,207","4,253,278,320","4,253,278,320",6146211678,ETH
11/20/2018,"4,246,361,816","4,325,117,676","3,758,260,498","3,914,934,326","3,914,934,326",7411762371,BTC
11/21/2018,"3,926,268,066","4,108,708,984","3,821,099,365","4,041,602,783","4,041,602,783",5374658783,BTC
11/22/2018,"4,049,931,396","4,064,772,949","3,828,334,473","3,828,597,656","3,828,597,656",4006990218,BTC
11/23/2018,"3,824,002,441","3,863,336,426","3,676,019,775","3,833,607,666","3,833,607,666",4296045244,ETH
11/24/2018,"3,834,119,141","3,891,793,701","3,346,856,689","3,422,345,215","3,422,345,215",4126734063,ETH
11/25/2018,"3,422,362,793","3,633,762,451","3,160,732,178","3,537,531,494","3,537,531,494",6021470398,ETH
11/26/2018,"3,541,829,834","3,617,831,787","3,211,142,578","3,334,840,332","3,334,840,332",5715449728,BTC
11/27/2018,"3,322,750,488","3,420,365,234","3,235,728,760","3,381,917,969","3,381,917,969",5309779005,BTC
11/28/2018,"3,383,467,041","3,858,087,646","3,383,467,041","3,744,877,686","3,744,877,686",6403821651,BTC
11/29/2018,"3,754,661,865","3,886,449,951","3,642,705,566","3,756,497,803","3,756,497,803",5709438582,BTC
11/30/2018,"3,765,352,539","3,794,583,252","3,467,999,756","3,549,296,875","3,549,296,875",5343483250,BTC
